,Unnamed: 0,tool,coverage,coverage_threshold,strand_bias_threshold,gaps_threshold,step_GT,error_rate,nb_of_correct_calls,nb_of_total_calls,recalls_wrt_truth_probes,nbs_of_truth_probes_found,nbs_of_truth_probes_in_total,recalls_wrt_variants_where_all_allele_seqs_were_found,recalls_wrt_variants_found_wrt_alleles,nbs_variants_where_all_allele_seqs_were_found,nbs_variants_found_wrt_alleles,nbs_variants_total,tool_long_name
0,11,snippy,100x,5,Not_App,Not_App,0,0.00011693439676829788,1263269.263095238,1263417.0,0.8771671862841149,6092641,6945815,0.7192388869570843,0.7350716458005031,444709,454498.4739566801,618305,snippy_NC_007779.1
1,12,snippy,100x,5,Not_App,Not_App,1,0.0001134655286050279,1262973.679761905,1263117.0,0.8771609787337462,6092290,6945464,0.7190739198292105,0.7349968564014199,444607,454452.23129728,618305,snippy_NC_007779.1
2,13,snippy,100x,5,Not_App,Not_App,2,0.00010328631319733715,1261284.7130952382,1261415.0,0.8771243219452395,6090218,6943392,0.7183715453886761,0.7345726221561596,444172,454189.1905696421,618304,snippy_NC_007779.1
3,14,snippy,100x,5,Not_App,Not_App,3,9.12130694011859e-05,1258333.2130952382,1258448.0,0.8770598718801479,6086578,6939752,0.7170739912308367,0.7338618441033425,443369,453748.979794629,618303,snippy_NC_007779.1
4,15,snippy,100x,5,Not_App,Not_App,4,6.810007593316403e-05,1254213.5821428571,1254299.0,0.8769624311533927,6081082,6934256,0.7152501144272091,0.7328472554013837,442237,453117.2594729093,618297,snippy_NC_007779.1
5,16,snippy,100x,5,Not_App,Not_App,5,5.091888813890666e-05,1249145.3916666668,1249209.0,0.8768307404730756,6073668,6926842,0.7128069766840048,0.731529829269577,440720,452296.1150794282,618288,snippy_NC_007779.1
6,17,snippy,100x,5,Not_App,Not_App,6,3.8977124390715545e-05,1242774.5583333329,1242823.0,0.8766514384670424,6063599,6916773,0.7097096109491908,0.7297718356593451,438795,451198.951920446,618274,snippy_NC_007779.1
7,18,snippy,100x,5,Not_App,Not_App,7,2.757287676691256e-05,1234572.9583333335,1234607.0,0.8764103261652905,6050105,6903279,0.705701484812215,0.7275711182983933,436307,449828.1195991647,618260,snippy_NC_007779.1
8,19,snippy,100x,5,Not_App,Not_App,8,1.5860450952476235e-05,1221572.625,1221592.0,0.8760000633680496,6027265,6880439,0.7003401641134139,0.7241819823961055,432972,447711.7511587267,618231,snippy_NC_007779.1
9,20,snippy,100x,5,Not_App,Not_App,9,1.0465549946658824e-05,1182438.625,1182451.0,0.8747729897714949,5959845,6813019,0.6876484137922111,0.7155847269731943,425107,442377.34055373655,618204,snippy_NC_007779.1
10,21,snippy,100x,5,Not_App,Not_App,10,4.823708053880439e-06,1114282.625,1114288.0,0.8727216906034357,5850042,6703216,0.6673628457168002,0.7018970766509504,412521,433867.8513727119,618136,snippy_NC_007779.1
11,33,snippy,100x,5,Not_App,Not_App,0,0.00011654484435497105,1413076.294047619,1413241.0,0.8865370010574714,6157722,6945815,0.7335117781677327,0.7494998671038886,453534,463419.51532966975,618305,snippy_CP010230.1
12,34,snippy,100x,5,Not_App,Not_App,1,0.00011359963902901617,1412748.4940476192,1412909.0,0.886530923945384,6157350,6945443,0.7333726882363882,0.7494220363568064,453448,463371.3921895952,618305,snippy_CP010230.1
13,35,snippy,100x,5,Not_App,Not_App,2,9.669062725181644e-05,1410831.5726190475,1410968.0,0.8864925675808025,6155003,6943096,0.73260607628921,0.7489553085534064,452974,463082.81205511396,618305,snippy_CP010230.1
14,36,snippy,100x,5,Not_App,Not_App,3,8.01762959927732e-05,1407336.1559523812,1407449.0,0.8864215063458097,6150659,6938752,0.7314573413725287,0.7481488567458777,452263,462583.4307214032,618304,snippy_CP010230.1
15,37,snippy,100x,5,Not_App,Not_App,4,6.117560430851654e-05,1402609.1892857144,1402695.0,0.8863202738723415,6144480,6932573,0.7296153790168802,0.7470354057035155,451119,461889.7502402665,618297,snippy_CP010230.1
16,38,snippy,100x,5,Not_App,Not_App,5,4.817981185367693e-05,1397005.6892857142,1397073.0,0.8861950692467494,6136853,6924946,0.7272818432655015,0.7456743555061377,449674,461045.97996331187,618294,snippy_CP010230.1
17,39,snippy,100x,5,Not_App,Not_App,6,3.9739887981782296e-05,1390085.7559523808,1390141.0,0.8860265188464295,6126612,6914705,0.7242592352979232,0.7439790590435327,447795,459987.3726254354,618280,snippy_CP010230.1
18,40,snippy,100x,5,Not_App,Not_App,7,2.9259803262404738e-05,1381059.5892857143,1381100.0,0.8857960366626816,6112657,6900750,0.7204267508608935,0.7417353315136693,445406,458580.09391432063,618253,snippy_CP010230.1
19,41,snippy,100x,5,Not_App,Not_App,8,1.639408506637352e-05,1366977.5892857143,1367000.0,0.8854102265992547,6089423,6877516,0.7149301798195173,0.7383355084700719,441992,456461.899736961,618231,snippy_CP010230.1
20,42,snippy,100x,5,Not_App,Not_App,9,1.4665700286520254e-05,1323525.5892857143,1323545.0,0.8842552897755728,6020797,6808890,0.7021030853123731,0.7295268769861455,434031,450984.0315034343,618187,snippy_CP010230.1
21,43,snippy,100x,5,Not_App,Not_App,10,1.3053113987249175e-05,1257209.5892857143,1257226.0,0.8825809592927321,5923706,6711799,0.6838317967168878,0.7172145270290526,422699,443333.96723604936,618133,snippy_CP010230.1
22,44,snippy,100x,5,Not_App,Not_App,0,0.00019553783416381693,1327684.3367063492,1327944.0,0.8947631055534879,6214859,6945815,0.7469452778159646,0.7667228009838101,461840,474068.5414622947,618305,snippy_CP010121.1
23,45,snippy,100x,5,Not_App,Not_App,1,0.0001875745709737364,1327331.9795634921,1327581.0,0.8947573781174605,6214481,6945437,0.7467803106880908,0.7666408270889924,461738,474017.8565932594,618305,snippy_CP010121.1
24,46,snippy,100x,5,Not_App,Not_App,2,0.00016848440646377583,1325511.634325397,1325735.0,0.8947230307304832,6212215,6943171,0.7459279805274096,0.7661796519684976,461211,473732.7097103818,618305,snippy_CP010121.1
25,47,snippy,100x,5,Not_App,Not_App,3,0.00013913123341546818,1322297.0015873015,1322481.0,0.8946571684275303,6207874,6938830,0.7444768269330297,0.7653104329326701,460313,473194.5019240017,618304,snippy_CP010121.1
26,48,snippy,100x,5,Not_App,Not_App,4,0.00011218069168505984,1318289.0968253969,1318437.0,0.8945679767372089,6202004,6932960,0.7425181950509462,0.7641747468307392,459099,472489.245965446,618300,snippy_CP010121.1
27,49,snippy,100x,5,Not_App,Not_App,5,7.82639398486662e-05,1313183.217063492,1313286.0,0.8944532950820216,6194471,6925427,0.7400557016564935,0.7628054418581556,457572,471638.0278682464,618294,snippy_CP010121.1
28,50,snippy,100x,5,Not_App,Not_App,6,5.6759320836929916e-05,1306612.8333333335,1306687.0,0.8942986830500556,6184341,6915297,0.7370054619354692,0.7610332385193959,455675,470530.8696785336,618279,snippy_CP010121.1
29,51,snippy,100x,5,Not_App,Not_App,7,4.162858312795059e-05,1297531.9833333334,1297586.0,0.8940717935043696,6169529,6900485,0.7333270792526805,0.7586429041430786,453389,469040.8378442122,618263,snippy_CP010121.1
30,52,snippy,100x,5,Not_App,Not_App,8,2.8082819022112737e-05,1284853.916666667,1284890.0,0.89374340671585,6148203,6879159,0.7287447755593225,0.7553555841360414,450545,466997.07918093936,618248,snippy_CP010121.1
31,53,snippy,100x,5,Not_App,Not_App,9,1.4022231754728942e-05,1265829.25,1265847.0,0.8932531491121296,6116609,6847565,0.7222532258612406,0.7507691815458389,446502,464130.7634159085,618207,snippy_CP010121.1
32,54,snippy,100x,5,Not_App,Not_App,10,8.755637957325035e-06,1237287.166666667,1237298.0,0.8925156225668432,6069623,6800579,0.7129342030335973,0.7441597796274616,440696,459997.9028180376,618144,snippy_CP010121.1
33,88,snippy,100x,5,Not_App,Not_App,0,0.0003028012911924227,1451490.353721279,1451930.0,0.8991268843181109,6245169,6945815,0.7513007334567892,0.7763072081605363,464533,479994.6283417004,618305,snippy_NZ_CP015228.1
34,89,snippy,100x,5,Not_App,Not_App,1,0.0002984459721133703,1450905.853721279,1451339.0,0.8991188234853699,6244614,6945260,0.7510629867136769,0.7761776227455534,464386,479914.50503168936,618305,snippy_NZ_CP015228.1
35,90,snippy,100x,5,Not_App,Not_App,2,0.00026317471236381174,1447438.9703879454,1447820.0,0.8990633649136981,6240798,6941444,0.7497683174754125,0.7753797987281629,463584,479419.6556930193,618303,snippy_NZ_CP015228.1
36,91,snippy,100x,5,Not_App,Not_App,3,0.000234579548212266,1441404.7965784215,1441743.0,0.8989606435291252,6233741,6934387,0.7474531013212011,0.7739511795861393,462151,478534.7882892895,618301,snippy_NZ_CP015228.1
37,92,snippy,100x,5,Not_App,Not_App,4,0.00020493933014142926,1433643.129911755,1433937.0,0.8988166542686936,6223873,6924519,0.7442283991550835,0.7720732091354646,460146,477362.0561835299,618286,snippy_NZ_CP015228.1
38,93,snippy,100x,5,Not_App,Not_App,5,0.0001764350046061791,1423899.729911755,1424151.0,0.8986257206672322,6210831,6911477,0.7402311938654534,0.7696903439273249,457662,475875.6792496032,618269,snippy_NZ_CP015228.1
39,94,snippy,100x,5,Not_App,Not_App,6,0.00015847056202000775,1410049.5132450885,1410273.0,0.8983354133592658,6191095,6891741,0.7350968311710159,0.7663987852394267,454467,473819.1513852084,618241,snippy_NZ_CP015228.1
40,95,snippy,100x,5,Not_App,Not_App,7,0.00014302431870494292,1384671.929911755,1384870.0,0.8977479016418659,6151497,6852143,0.7261049542780329,0.7605070944337838,448873,470140.1622293042,618193,snippy_NZ_CP015228.1
41,96,snippy,100x,5,Not_App,Not_App,8,0.00013958639135569498,1301160.3503663004,1301342.0,0.8958429558797667,6026177,6726823,0.7027792606972417,0.744466532237489,434423,460191.9869026038,618150,snippy_NZ_CP015228.1
42,97,snippy,100x,5,Not_App,Not_App,9,0.00013966656426855906,1220233.5503663004,1220404.0,0.8939810906520189,5908043,6608689,0.6817695701626512,0.7290861102562572,421382,450626.9812521953,618071,snippy_NZ_CP015228.1
43,98,snippy,100x,5,Not_App,Not_App,10,0.0001337690318504725,1107728.8003663006,1107877.0,0.8910942183002549,5732860,6433506,0.6610931747380345,0.7067287947948094,408506,436705.3905235826,617925,snippy_NZ_CP015228.1
44,110,samtools,100x,5,Not_App,Not_App,0,0.0057853308335938936,1764175.2717703069,1774441.0,0.8894113937673259,6177687,6945815,0.7430798715844122,0.7549842104492083,459450,466810.5122417978,618305,samtools_CP010230.1
45,111,samtools,100x,5,Not_App,Not_App,1,0.005774222209394164,1763313.10510364,1773554.0,0.8894075406017617,6177445,6945573,0.7429553375761153,0.7549046393041103,459373,466761.31300492794,618305,samtools_CP010230.1
46,112,samtools,100x,5,Not_App,Not_App,2,0.005744529359970385,1762338.701074336,1772521.0,0.8894016648035105,6177076,6945204,0.7427564066277971,0.7548099822461483,459250,466702.7860727047,618305,samtools_CP010230.1
47,113,samtools,100x,5,Not_App,Not_App,3,0.005715850857307636,1761579.1927410031,1771706.0,0.8893981294695941,6176854,6944982,0.7426092300725369,0.7547400431957138,459159,466659.54240812577,618305,samtools_CP010230.1
48,114,samtools,100x,5,Not_App,Not_App,4,0.00567246198625504,1760853.6427410028,1770899.0,0.8893936064606409,6176570,6944698,0.7423795699533402,0.7546427844126832,459017,466599.40681628406,618305,samtools_CP010230.1
49,115,samtools,100x,5,Not_App,Not_App,5,0.005620336038945739,1760267.7855981456,1770217.0,0.8893888600887045,6176272,6944400,0.7421866913363006,0.7545454436025945,458897,466538.46596125857,618304,samtools_CP010230.1
50,116,samtools,100x,5,Not_App,Not_App,6,0.005564806313438475,1759583.4647648125,1769430.0,0.8893829823052345,6175903,6944031,0.7419396054672399,0.7544316918943846,458742,466465.8695299899,618301,samtools_CP010230.1
51,117,samtools,100x,5,Not_App,Not_App,7,0.0055212077310399215,1759046.0215108441,1768812.0,0.8893789997121165,6175653,6943781,0.741769367620896,0.7543537635103311,458636,466416.9319784378,618300,samtools_CP010230.1
52,118,samtools,100x,5,Not_App,Not_App,8,0.005455611825767259,1758501.670861493,1768148.0,0.8893744114093584,6175365,6943493,0.7415950586853891,0.7542790327995115,458526,466368.4631428396,618297,samtools_CP010230.1
53,119,samtools,100x,5,Not_App,Not_App,9,0.005405855493605172,1757998.8584988562,1767554.0,0.8893699661280784,6175086,6943214,0.7414187680030794,0.7541972339202275,458417,466317.8871411749,618297,samtools_CP010230.1
54,120,samtools,100x,5,Not_App,Not_App,10,0.005349915543460204,1757284.1116124094,1766736.0,0.8893633851812834,6174673,6942801,0.7411502886153418,0.7540921006138647,458251,466252.8835332506,618297,samtools_CP010230.1
55,121,samtools,100x,5,Not_App,Not_App,0,0.005971832945368294,1639309.5039234825,1649158.0,0.8807015447431294,6117190,6945815,0.7316001002741366,0.7421833194993744,452352,458895.6573630607,618305,samtools_CP010170.1
56,122,samtools,100x,5,Not_App,Not_App,1,0.0059563424741492215,1638688.9217806254,1648508.0,0.8806991229360894,6117049,6945674,0.7315337899580304,0.742149290626117,452311,458874.6171405813,618305,samtools_CP010170.1
57,123,samtools,100x,5,Not_App,Not_App,2,0.005926138319113261,1637988.187806266,1647753.0,0.8806938324056645,6116741,6945366,0.7313263378532243,0.7420735283194448,452182,458827.03085402603,618304,samtools_CP010170.1
58,124,samtools,100x,5,Not_App,Not_App,3,0.005895110517731506,1637465.715437845,1647176.0,0.8806913243928918,6116595,6945220,0.7312453501536471,0.7420288355464719,452129,458796.4290183836,618300,samtools_CP010170.1
59,125,samtools,100x,5,Not_App,Not_App,4,0.005852189199958446,1636979.6916283213,1646616.0,0.8806881462800403,6116410,6945035,0.7311014070839398,0.7419768049984579,452040,458764.2585305465,618300,samtools_CP010170.1
60,126,samtools,100x,5,Not_App,Not_App,5,0.005825708522366968,1636565.9749616543,1646156.0,0.880685174161848,6116237,6944862,0.731004366812227,0.7419236438489674,451980,458731.38899181655,618300,samtools_CP010170.1
61,127,samtools,100x,5,Not_App,Not_App,6,0.005773055091225054,1636041.2011521303,1645541.0,0.8806817208212179,6116036,6944661,0.7308810138783987,0.7418700837689542,451903,458697.5309242606,618299,samtools_CP010170.1
62,128,samtools,100x,5,Not_App,Not_App,7,0.005718479593777803,1635654.7465225006,1645062.0,0.8806788858399516,6115871,6944496,0.7307613306830514,0.7418220207929045,451829,458667.81363423204,618299,samtools_CP010170.1
63,129,samtools,100x,5,Not_App,Not_App,8,0.005635152153325218,1635187.2515008557,1644454.0,0.8806746932570996,6115627,6944252,0.7306109180186285,0.7417521553994629,451736,458624.6159313325,618299,samtools_CP010170.1
64,130,samtools,100x,5,Not_App,Not_App,9,0.0055938047494299425,1634776.9360246654,1643973.0,0.8806704660105421,6115381,6944006,0.7304563987856968,0.7416908455674062,451639,458585.2247417904,618297,samtools_CP010170.1
65,131,samtools,100x,5,Not_App,Not_App,10,0.005531052846799889,1634246.6217389512,1643336.0,0.8806642448835222,6115019,6943644,0.7302687866834223,0.7416050207316726,451523,458532.15950333094,618297,samtools_CP010170.1
66,176,pandora no denovo,100x,5,0.05,0.8,0,0.005140408392585893,3290188.6979085323,3307189.0,0.8979060052707998,6236689,6945815,0.7419073111166818,0.8480956158644666,458725,524381.759767079,618305,pandora_illumina_nodenovo
67,177,pandora no denovo,100x,5,0.05,0.8,1,0.005136815355154535,3289818.5532994983,3306805.0,0.8978722754637021,6234395,6943521,0.7416356005531249,0.8477374036590017,458557,524160.2753693791,618305,pandora_illumina_nodenovo
68,178,pandora no denovo,100x,5,0.05,0.8,2,0.005134129264024789,3289480.2274901895,3306456.0,0.8978609782027389,6233627,6942753,0.7414233128040576,0.8475888499806895,458425,524067.57629846025,618304,pandora_illumina_nodenovo
69,179,pandora no denovo,100x,5,0.05,0.8,3,0.005112368210849483,3287649.9543030467,3304544.0,0.8977760069148226,6227856,6936982,0.7404593856743609,0.8466837155328689,457829,523507.928048835,618304,pandora_illumina_nodenovo
70,180,pandora no denovo,100x,5,0.05,0.8,4,0.0050872453165548,3284756.1950506377,3301552.0,0.8975881455584332,6215131,6924257,0.7385036139239176,0.8447377979324175,456619,522303.9146750076,618303,pandora_illumina_nodenovo
71,181,pandora no denovo,100x,5,0.05,0.8,5,0.005049893604967659,3280360.450285485,3297010.0,0.8972440952298287,6191947,6901073,0.7346449943393175,0.8412321405057713,454231,520133.8324747185,618300,pandora_illumina_nodenovo
72,182,pandora no denovo,100x,5,0.05,0.8,6,0.0049947353030349575,3273491.700452898,3289924.0,0.8969094316197753,6169544,6878670,0.7301239699496195,0.8378378309409784,451432,518030.9416816523,618295,pandora_illumina_nodenovo
73,183,pandora no denovo,100x,5,0.05,0.8,7,0.004906918913295422,3260435.416390642,3276513.0,0.896359261080756,6133029,6842155,0.7222598712887142,0.8327223506717811,446561,514858.0731404009,618283,pandora_illumina_nodenovo
74,184,pandora no denovo,100x,5,0.05,0.8,8,0.0047938317825843004,3233968.22310623,3249546.0,0.8955434282418059,6079590,6788716,0.7093939398840902,0.8251284682613153,438575,510126.59908940725,618239,pandora_illumina_nodenovo
75,185,pandora no denovo,100x,5,0.05,0.8,9,0.00465902392236861,3179378.861586712,3194261.0,0.8941602195225519,5990869,6699995,0.6872063828961161,0.8129921177134123,424798,502552.70354878117,618152,pandora_illumina_nodenovo
76,186,pandora no denovo,100x,5,0.05,0.8,10,0.0044961765299943455,3045136.690574165,3058890.0,0.8917251982153254,5840191,6549317,0.6432987755643618,0.792759434126364,397558,489924.5375306588,617999,pandora_illumina_nodenovo
77,187,snippy,100x,5,Not_App,Not_App,0,0.0003092011608655243,1341252.155006105,1341667.0,0.9117805469912458,6333059,6945815,0.7756835218864476,0.797430347704502,479609,493055.17113743216,618305,snippy_NC_010498.1
78,188,snippy,100x,5,Not_App,Not_App,1,0.0002888736127499847,1340623.6173076923,1341011.0,0.91177077876806,6332290,6945046,0.7754534986026291,0.7972736836329586,479466,492957.5076849929,618304,snippy_NC_010498.1
79,189,snippy,100x,5,Not_App,Not_App,2,0.00023587204416775087,1336885.5916666668,1337201.0,0.9117064246833998,6327228,6939984,0.7738208836458559,0.7962291831632563,478455,492310.0964082077,618302,snippy_NC_010498.1
80,190,snippy,100x,5,Not_App,Not_App,3,0.00017595021415095502,1330891.7880952382,1331126.0,0.9115947714247667,6318463,6931219,0.7708636584182436,0.7944472139468428,476625,491206.7123833329,618300,snippy_NC_010498.1
81,191,snippy,100x,5,Not_App,Not_App,4,0.00013702562418205222,1323212.6611111113,1323394.0,0.9114450210116398,6306742,6919498,0.7670859993142309,0.7922176128321881,474277,489815.47453233646,618284,snippy_NC_010498.1
82,192,snippy,100x,5,Not_App,Not_App,5,0.00010771265954079293,1313332.5222222223,1313474.0,0.9112372215081512,6290543,6903299,0.7625914058671204,0.7893349811751424,471479,488013.45612636243,618259,snippy_NC_010498.1
83,193,snippy,100x,5,Not_App,Not_App,6,7.298005719047487e-05,1299499.1555555556,1299594.0,0.9109246778310519,6266321,6879077,0.7563916755361308,0.7852511151975988,467621,485462.65594415076,618226,snippy_NC_010498.1
84,194,snippy,100x,5,Not_App,Not_App,7,4.987907956854887e-05,1276579.3222222223,1276643.0,0.9103567481213872,6222739,6835495,0.747171825836562,0.7785068151951026,461868,481237.8803469286,618155,snippy_NC_010498.1
85,195,snippy,100x,5,Not_App,Not_App,8,2.8691748036324682e-05,1198916.6,1198951.0,0.9083923588239532,6076162,6688918,0.7271271122271336,0.7592255945247135,449414,469253.04475670063,618068,snippy_NC_010498.1
86,196,snippy,100x,5,Not_App,Not_App,9,3.140218827069052e-05,930903.7666666666,930933.0,0.9017026963596746,5620945,6233701,0.6609906719920249,0.7031988188319762,408442,434523.4269279301,617924,snippy_NC_010498.1
87,197,snippy,100x,5,Not_App,Not_App,10,3.355848022790209e-05,655550.0,655572.0,0.8942608582810841,5182222,5794978,0.5851194022119195,0.6489448635535998,361454,400881.7957910549,617744,snippy_NC_010498.1
88,209,snippy,100x,5,Not_App,Not_App,0,0.0004748855365253047,1207169.4603174604,1207743.0,0.9105547729100184,6324545,6945815,0.7620203621190189,0.7863057476827544,471161,486176.7753209855,618305,snippy_CP018206.1
89,210,snippy,100x,5,Not_App,Not_App,1,0.0004458563296697582,1206684.751984127,1207223.0,0.9105474192123416,6323974,6945244,0.7617567381793775,0.7861647916686358,470998,486089.621512676,618305,snippy_CP018206.1
90,211,snippy,100x,5,Not_App,Not_App,2,0.0003837920956523133,1204174.6698412695,1204637.0,0.9105058113530438,6320745,6942015,0.7604827414435017,0.7854467173533709,470208,485643.2762330239,618302,snippy_CP018206.1
91,212,snippy,100x,5,Not_App,Not_App,3,0.00031820492954903745,1199561.1722222222,1199943.0,0.9104246233593816,6314453,6935723,0.7579795535816813,0.7841122806435543,468658,484815.839009629,618299,snippy_CP018206.1
92,213,snippy,100x,5,Not_App,Not_App,4,0.00023089471078874269,1193596.3412698412,1193872.0,0.9103145033777684,6305937,6927207,0.7546111197370805,0.7823615175051752,466567,483724.7379352397,618288,snippy_CP018206.1
93,214,snippy,100x,5,Not_App,Not_App,5,0.00014583556674985232,1185817.0404761904,1185990.0,0.9101601317888556,6294034,6915304,0.7503764530440535,0.7800991455423726,463936,482312.6788136282,618271,snippy_CP018206.1
94,215,snippy,100x,5,Not_App,Not_App,6,9.593674849328604e-05,1175732.193253968,1175845.0,0.9099339672328212,6276669,6897939,0.7446582060630372,0.7769819700240099,460376,480359.779183704,618238,snippy_CP018206.1
95,216,snippy,100x,5,Not_App,Not_App,7,4.967855532689303e-05,1156768.5305555554,1156826.0,0.9094475685141002,6239617,6860887,0.7359141886110001,0.7712846576563531,454937,476802.7763705539,618193,snippy_CP018206.1
96,217,snippy,100x,5,Not_App,Not_App,8,3.0842039765e-05,1061379.263888889,1061412.0,0.9071921144294476,6072881,6694151,0.7109549416629458,0.7502130763519709,439464,463730.70931159647,618132,snippy_CP018206.1
97,218,snippy,100x,5,Not_App,Not_App,9,2.313735282832852e-05,876988.7083333335,877009.0,0.9025971124520704,5757083,6378353,0.6681293859329771,0.7121570382992956,412922,440132.27790899866,618027,snippy_CP018206.1
98,219,snippy,100x,5,Not_App,Not_App,10,1.394270493726424e-05,696292.2916666667,696302.0,0.8977996331926893,5457671,6078941,0.6115791824593544,0.6756664490593703,377896,417495.6502066832,617902,snippy_CP018206.1
99,231,samtools,100x,5,Not_App,Not_App,0,0.007025606010739205,1463376.153653793,1473730.0,0.8835421041303289,6136920,6945815,0.7451193181358714,0.760978647264069,460711,470516.90249661024,618305,samtools_CP010116.1
100,232,samtools,100x,5,Not_App,Not_App,1,0.007016236457152325,1462830.9119871263,1473167.0,0.8835385830320037,6136710,6945605,0.7449640549566962,0.7609112066392179,460615,470475.2036210616,618305,samtools_CP010116.1
101,233,samtools,100x,5,Not_App,Not_App,2,0.006969930929887513,1462236.776705741,1472500.0,0.8835327979082137,6136365,6945260,0.7447133696153193,0.7608244767675904,460460,470421.578107785,618305,samtools_CP010116.1
102,234,samtools,100x,5,Not_App,Not_App,3,0.006930428401470512,1461745.776705741,1471947.0,0.8835292762471113,6136155,6945050,0.7445241426156993,0.7607477280056587,460343,470374.1239645389,618305,samtools_CP010116.1
103,235,samtools,100x,5,Not_App,Not_App,4,0.006874240631685735,1461280.276705741,1471395.0,0.8835254021739084,6135924,6944819,0.7443430022399948,0.760675104662614,460231,470329.22058841755,618305,samtools_CP010116.1
104,236,samtools,100x,5,Not_App,Not_App,5,0.006826904048999882,1460838.4433724068,1470880.0,0.8835220645622078,6135725,6944620,0.7441994365213116,0.7606075690998526,460140,470285.18118957704,618302,samtools_CP010116.1
105,237,samtools,100x,5,Not_App,Not_App,6,0.006765656597493397,1460290.8745754145,1470238.0,0.8835178880851844,6135476,6944371,0.7440296165951267,0.7605319847506496,460035,470238.4472352962,618302,samtools_CP010116.1
106,238,samtools,100x,5,Not_App,Not_App,7,0.006698690827377285,1459818.181942564,1469663.0,0.8835133422617761,6135205,6944100,0.7438209806858137,0.7604325376714965,459906,470176.9589073617,618302,samtools_CP010116.1
107,239,samtools,100x,5,Not_App,Not_App,8,0.006610000683710204,1459273.0213656412,1468983.0,0.8835083431238391,6134907,6943802,0.7436232514584321,0.7603456980797358,459783,470122.5054683987,618301,samtools_CP010116.1
108,240,samtools,100x,5,Not_App,Not_App,9,0.006513710919083482,1458774.664222784,1468339.0,0.8835028402209039,6134579,6943474,0.7433867054827753,0.7602393434857132,459636,470055.9860772165,618300,samtools_CP010116.1
109,241,samtools,100x,5,Not_App,Not_App,10,0.006386057750024765,1458171.1856513554,1467543.0,0.8834959273012397,6134167,6943062,0.743082645964742,0.7601043717634244,459448,469972.5330613253,618300,samtools_CP010116.1
110,253,samtools,100x,5,Not_App,Not_App,0,0.011161118470244036,1533022.6278465004,1550326.0,0.9139758257310338,6348307,6945815,0.7780060002749453,0.7942278123925551,481045,491075.0275413788,618305,samtools_CP018206.1
111,254,samtools,100x,5,Not_App,Not_App,1,0.011141923133275666,1532718.1528465003,1549988.0,0.9139738564651056,6348148,6945656,0.7779218993862252,0.794189589007991,480993,491051.39383158594,618305,samtools_CP018206.1
112,255,samtools,100x,5,Not_App,Not_App,2,0.011066251052663234,1532216.3711365438,1549362.0,0.9139695336721616,6347799,6945307,0.7776890046174623,0.7941039235966191,480849,490998.4264794074,618305,samtools_CP018206.1
113,256,samtools,100x,5,Not_App,Not_App,3,0.010995962438514641,1531874.28780321,1548906.0,0.913967415468898,6347628,6945136,0.7775693225835146,0.7940553636559509,480775,490968.40162529284,618305,samtools_CP018206.1
114,257,samtools,100x,5,Not_App,Not_App,4,0.010926790729344882,1531466.121136543,1548385.0,0.9139649998466508,6347433,6944941,0.7774286153273869,0.7939919536733244,480688,490929.19491598493,618305,samtools_CP018206.1
115,258,samtools,100x,5,Not_App,Not_App,5,0.010828447812817443,1531072.371136543,1547833.0,0.9139624354222926,6347226,6944734,0.7772814387721271,0.7939242756680958,480597,490887.34926696203,618305,samtools_CP018206.1
116,259,samtools,100x,5,Not_App,Not_App,6,0.010715837766939074,1530554.1737681222,1547133.0,0.913958470793936,6346906,6944414,0.7769919376359564,0.7938104736516749,480418,490816.9849111989,618305,samtools_CP018206.1
117,260,samtools,100x,5,Not_App,Not_App,7,0.010615379845294592,1530101.1239924147,1546518.0,0.9139551873094888,6346641,6944149,0.7768237358585164,0.7937188603852352,480314,490760.3399704929,618305,samtools_CP018206.1
118,261,samtools,100x,5,Not_App,Not_App,8,0.010465046082621332,1529505.3771059678,1545681.0,0.913950590010222,6346270,6943778,0.7765694545078149,0.7936006102841934,480156,490686.4317411579,618304,samtools_CP018206.1
119,262,samtools,100x,5,Not_App,Not_App,9,0.010296180537724298,1528863.7794869202,1544769.0,0.9139450874752676,6345826,6943334,0.7762734835938309,0.7934592788528889,479973,490599.0459518567,618304,samtools_CP018206.1
120,263,samtools,100x,5,Not_App,Not_App,10,0.010097643506680631,1528050.8937726344,1543638.0,0.9139385430040822,6345298,6942806,0.7759108398309567,0.7932879199090297,479748,490492.3007435128,618303,samtools_CP018206.1
121,264,snippy,100x,5,Not_App,Not_App,0,0.0003770954999271492,1289170.6761488505,1289657.0,0.9215792531186046,6401119,6945815,0.7820638681556837,0.8063661215263985,483554,498580.20477037993,618305,snippy_NZ_CP008697.1
122,265,snippy,100x,5,Not_App,Not_App,1,0.0003640616221518567,1288663.6761488505,1289133.0,0.9215728848388632,6400555,6945251,0.7817824536434284,0.8062369505889044,483380,498500.3377338725,618305,snippy_NZ_CP008697.1
123,266,snippy,100x,5,Not_App,Not_App,2,0.0002849197323712138,1285718.5690059934,1286085.0,0.9215266273331664,6396461,6941157,0.7801635115355691,0.8052884902903474,482379,497913.8999889733,618305,snippy_NZ_CP008697.1
